date,level_0,index,1y,2y,3y,4y,5y,7y,10y,15y,20y,25y,30y,40y
1979-01-02T00:00:00.000,0.0,0.0,11.44678,11.95997,12.26609,12.4484,12.55842,12.65169,12.62297,12.47978,12.47574,,,
1979-01-03T00:00:00.000,1.0,1.0,11.52141,11.98739,12.29654,12.48539,12.59916,12.69361,12.66083,12.51177,12.50566,,,
1979-01-04T00:00:00.000,2.0,2.0,11.51724,11.94121,12.24343,12.43743,12.55824,12.66285,12.63556,12.49262,12.50183,,,
1979-01-05T00:00:00.000,3.0,3.0,11.46324,11.88524,12.19549,12.40244,12.53719,12.66688,12.66522,12.5341,12.53174,,,
1979-01-08T00:00:00.000,4.0,4.0,11.38367,11.81955,12.14448,12.36174,12.5045,12.64574,12.65302,12.52554,12.52241,,,
1979-01-09T00:00:00.000,5.0,5.0,11.42983,11.92533,12.25047,12.45304,12.57722,12.68339,12.65734,12.51851,12.5311,,,
1979-01-10T00:00:00.000,6.0,6.0,11.4627,11.95279,12.27822,12.4841,12.61418,12.73459,12.72374,12.58191,12.56593,,,
1979-01-11T00:00:00.000,7.0,7.0,11.48164,12.00173,12.31431,12.50869,12.63326,12.75509,12.7572,12.62674,12.60067,,,
1979-01-12T00:00:00.000,8.0,8.0,11.53958,12.0175,12.32199,12.51719,12.64821,12.79475,12.84223,12.73796,12.666,,,
1979-01-15T00:00:00.000,9.0,9.0,11.55025,12.05789,12.37427,12.57244,12.70261,12.84693,12.90176,12.79318,12.60152,,,
1979-01-16T00:00:00.000,10.0,10.0,11.53357,12.05992,12.37905,12.57482,12.6998,12.83171,12.87372,12.76406,12.5873,,,
1979-01-17T00:00:00.000,11.0,11.0,11.63604,12.17169,12.47504,12.65911,12.77966,12.91527,12.9685,12.85826,12.66213,,,
1979-01-18T00:00:00.000,12.0,12.0,11.62372,12.18188,12.48217,12.66563,12.79272,12.95595,13.04794,12.87679,12.46175,,,
1979-01-19T00:00:00.000,13.0,13.0,11.69687,12.2702,12.56666,12.74122,12.85833,13.0033,13.07672,12.8951,12.48585,,,
1979-01-22T00:00:00.000,14.0,14.0,11.84433,12.47277,12.75857,12.9132,13.01727,13.16242,13.2741,13.12304,12.58683,,,
1979-01-23T00:00:00.000,15.0,15.0,11.87943,12.51757,12.79169,12.93406,13.02694,13.15414,13.25234,13.10973,12.60176,,,
1979-01-24T00:00:00.000,16.0,16.0,12.15201,12.78632,13.02685,13.13653,13.20107,13.28641,13.35381,13.21777,12.74998,,,
1979-01-25T00:00:00.000,17.0,17.0,12.09932,12.74668,13.00221,13.12067,13.19052,13.2822,13.35609,13.2275,12.76358,,,
1979-01-26T00:00:00.000,18.0,18.0,12.03959,12.68126,12.95382,13.07961,13.14921,13.23177,13.2929,13.16182,12.70913,,,
1979-01-29T00:00:00.000,19.0,19.0,12.10303,12.73213,12.99726,13.11972,13.18758,13.26867,13.32923,13.19711,12.74193,,,
1979-01-30T00:00:00.000,20.0,20.0,12.08295,12.69309,12.96845,13.10708,13.19204,13.30415,13.39727,13.27823,12.79648,,,
1979-01-31T00:00:00.000,21.0,21.0,12.11426,12.71586,13.00532,13.15267,13.2388,13.34208,13.41783,13.286,12.81035,,,
1979-02-01T00:00:00.000,22.0,22.0,12.15444,12.74248,13.03764,13.19379,13.28826,13.40441,13.48884,13.34884,12.84956,,,
1979-02-02T00:00:00.000,23.0,23.0,12.44724,12.88699,13.15561,13.29903,13.38197,13.4766,13.53748,13.37965,12.87403,,,
1979-02-05T00:00:00.000,24.0,24.0,12.45335,12.91561,13.17766,13.32252,13.41264,13.52899,13.62119,13.46836,12.89407,,,
1979-02-06T00:00:00.000,25.0,25.0,12.47545,12.93332,13.17783,13.32135,13.41969,13.56277,13.69329,13.56543,12.97367,,,
1979-02-07T00:00:00.000,26.0,26.0,12.68456,13.09763,13.31274,13.43688,13.52157,13.64435,13.74928,13.58195,12.95304,,,
1979-02-08T00:00:00.000,27.0,27.0,12.88173,13.22284,13.47463,13.62901,13.72415,13.82626,13.86478,13.61289,12.95345,,,
1979-02-09T00:00:00.000,28.0,28.0,12.67344,13.09562,13.39985,13.58678,13.70086,13.81626,13.8473,13.57893,12.92685,,,
1979-02-12T00:00:00.000,29.0,29.0,12.57348,12.95334,13.28537,13.50113,13.63793,13.77978,13.82229,13.55475,12.90732,,,
1979-02-13T00:00:00.000,30.0,30.0,12.41798,12.88659,13.2298,13.44602,13.57977,13.71035,13.7368,13.46849,12.84787,,,
1979-02-14T00:00:00.000,31.0,31.0,12.31976,12.82385,13.19028,13.41423,13.54704,13.66552,13.67336,13.40405,12.81469,,,
1979-02-15T00:00:00.000,32.0,32.0,12.25586,12.80973,13.19288,13.42451,13.56475,13.70255,13.7405,13.48798,12.87233,,,
1979-02-16T00:00:00.000,33.0,33.0,12.13962,12.72933,13.09191,13.30895,13.44441,13.59325,13.66826,13.46847,12.87656,,,
1979-02-19T00:00:00.000,34.0,34.0,11.64987,12.17075,12.58259,12.87182,13.07892,13.35291,13.5619,13.47967,12.94657,,,
1979-02-20T00:00:00.000,35.0,35.0,11.43221,11.97543,12.39726,12.69733,12.91264,13.19625,13.43233,13.56547,13.56903,,,
1979-02-21T00:00:00.000,36.0,36.0,11.43577,11.99572,12.3915,12.6713,12.87918,13.16997,13.4307,13.57466,13.53532,,,
1979-02-22T00:00:00.000,37.0,37.0,11.38353,11.89903,12.2819,12.54782,12.74057,13.00173,13.23337,13.38542,13.41413,,,
1979-02-23T00:00:00.000,38.0,38.0,11.33527,11.7882,12.1665,12.43461,12.62273,12.85484,13.01944,13.05049,12.97008,,,
1979-02-26T00:00:00.000,39.0,39.0,11.36584,11.76182,12.10251,12.35194,12.5351,12.77845,12.97353,13.03681,12.95982,,,
1979-02-27T00:00:00.000,40.0,40.0,10.98235,11.2169,11.492,11.73566,11.94329,12.27463,12.61373,12.82991,12.80726,,,
1979-02-28T00:00:00.000,41.0,41.0,10.8399,11.12796,11.32559,11.4872,11.63339,11.90537,12.25637,12.58053,12.66386,,,
1979-03-01T00:00:00.000,42.0,42.0,11.12006,11.465,11.64608,11.77901,11.89185,12.0915,12.34365,12.56818,12.61583,,,
1979-03-02T00:00:00.000,43.0,43.0,11.05502,11.33188,11.52738,11.67453,11.79422,11.99412,12.22688,12.38982,12.38053,,,
1979-03-05T00:00:00.000,44.0,44.0,10.96129,11.13357,11.22824,11.31153,11.40265,11.61102,11.92399,12.22759,12.28871,,,
1979-03-06T00:00:00.000,45.0,45.0,11.00511,11.18135,11.29193,11.39934,11.51611,11.76857,12.11473,12.40185,12.40396,,,
1979-03-07T00:00:00.000,46.0,46.0,10.72632,10.94103,11.08546,11.21423,11.34462,11.61569,11.99106,12.33357,12.39124,,,
1979-03-08T00:00:00.000,47.0,47.0,10.27303,10.52022,10.68391,10.81062,10.93133,11.18588,11.57189,12.00257,12.17824,,,
1979-03-09T00:00:00.000,48.0,48.0,10.39432,10.71045,10.82456,10.89825,10.97642,11.17778,11.53759,11.97865,12.17515,,,
1979-03-12T00:00:00.000,49.0,49.0,10.44478,10.73985,10.86545,10.94857,11.03101,11.23042,11.5756,11.98722,12.1581,,,
1979-03-13T00:00:00.000,50.0,50.0,10.50285,10.77651,10.90549,11.00091,11.09868,11.32656,11.69112,12.05465,12.10975,,,
1979-03-14T00:00:00.000,51.0,51.0,10.52067,10.82178,10.97979,11.09597,11.20238,11.42028,11.74107,12.05689,12.12213,,,
1979-03-15T00:00:00.000,52.0,52.0,10.82735,11.17123,11.31068,11.40855,11.50068,11.69705,11.98914,12.25028,12.25824,,,
1979-03-16T00:00:00.000,53.0,53.0,10.79684,11.06972,11.21834,11.32362,11.41537,11.59655,11.85253,12.08583,12.1259,,,
1979-03-19T00:00:00.000,54.0,54.0,10.78913,11.00064,11.15214,11.27042,11.37584,11.58,11.85854,12.1196,12.19632,,,
1979-03-20T00:00:00.000,55.0,55.0,10.62111,10.7736,10.89558,10.99704,11.099,11.32498,11.66642,12.02197,12.15585,,,
1979-03-21T00:00:00.000,56.0,56.0,10.60264,10.73961,10.85123,10.95103,11.05312,11.27742,11.61486,11.97237,12.11408,,,
1979-03-22T00:00:00.000,57.0,57.0,10.68461,10.79226,10.88845,10.98316,11.08742,11.32563,11.68364,12.053,12.20146,,,
1979-03-23T00:00:00.000,58.0,58.0,10.46789,10.63013,10.73584,10.83847,10.94497,11.1739,11.50954,11.86666,12.02439,,,
1979-03-26T00:00:00.000,59.0,59.0,10.53274,10.71995,10.80555,10.88732,10.97948,11.199,11.55738,12.00418,12.20831,,,
1979-03-27T00:00:00.000,60.0,60.0,10.46013,10.54935,10.60674,10.66546,10.73303,10.90482,11.21996,11.68627,11.97378,,,
1979-03-28T00:00:00.000,61.0,61.0,10.37755,10.53148,10.61625,10.68258,10.74929,10.91324,11.21902,11.68287,11.97896,,,
1979-03-29T00:00:00.000,62.0,62.0,10.26908,10.38392,10.41032,10.4322,10.47258,10.61956,10.93331,11.3971,11.64153,,,
1979-03-30T00:00:00.000,63.0,63.0,10.265,10.39703,10.41489,10.43094,10.46808,10.611,10.92437,11.42258,11.74508,,,
1979-04-02T00:00:00.000,64.0,64.0,9.99499,10.07418,10.13209,10.20232,10.28963,10.5099,10.89204,11.40206,11.65711,,,
1979-04-03T00:00:00.000,65.0,65.0,10.13092,10.26329,10.29752,10.33132,10.38821,10.57645,10.95354,11.46929,11.7092,,,
1979-04-04T00:00:00.000,66.0,66.0,10.26452,10.395,10.41071,10.44282,10.50679,10.71271,11.09959,11.59013,11.78678,,,
1979-04-05T00:00:00.000,67.0,67.0,10.2943,10.39644,10.38978,10.41592,10.47739,10.67912,11.06205,11.5551,11.76053,,,
1979-04-06T00:00:00.000,68.0,68.0,10.19481,10.28882,10.29642,10.3435,10.42812,10.66484,11.06282,11.59654,11.82016,,,
1979-04-09T00:00:00.000,69.0,69.0,10.17548,10.2838,10.2691,10.2989,10.37429,10.60997,11.02406,11.54621,11.65554,,,
1979-04-10T00:00:00.000,70.0,70.0,10.04426,10.18356,10.18205,10.2109,10.28221,10.50979,10.91415,11.41679,11.48834,,,
1979-04-11T00:00:00.000,71.0,71.0,10.00669,10.15354,10.14214,10.16676,10.23875,10.47086,10.87624,11.41757,11.68723,,,
1979-04-12T00:00:00.000,72.0,72.0,10.05027,10.16282,10.20016,10.3141,10.47152,10.77529,11.06737,11.38175,11.64862,,,
1979-04-17T00:00:00.000,73.0,73.0,10.05768,10.14316,10.20793,10.33988,10.50384,10.80515,11.09046,11.40698,11.67758,,,
1979-04-18T00:00:00.000,74.0,74.0,10.24872,10.31386,10.37504,10.49645,10.65264,10.95249,11.25154,11.56419,11.7892,,,
1979-04-19T00:00:00.000,75.0,75.0,10.26871,10.36237,10.43467,10.56268,10.72367,11.03415,11.34942,11.66342,11.86697,,,
1979-04-20T00:00:00.000,76.0,76.0,10.23917,10.34512,10.4267,10.55448,10.70643,10.98967,11.28058,11.62773,11.91136,,,
1979-04-23T00:00:00.000,77.0,77.0,10.24097,10.37507,10.46328,10.58282,10.72028,10.97237,11.23207,11.57008,11.87485,,,
1979-04-24T00:00:00.000,78.0,78.0,10.17852,10.25451,10.3443,10.47629,10.62903,10.90975,11.19648,11.55536,11.87022,,,
1979-04-25T00:00:00.000,79.0,79.0,10.28453,10.37604,10.44737,10.54981,10.67236,10.90816,11.17402,11.55695,11.90508,,,
1979-04-26T00:00:00.000,80.0,80.0,10.30492,10.3822,10.45263,10.55872,10.68477,10.92351,11.1877,11.573,11.93118,,,
1979-04-27T00:00:00.000,81.0,81.0,10.23405,10.26191,10.34471,10.4717,10.61467,10.87283,11.14566,11.53212,11.90391,,,
1979-04-30T00:00:00.000,82.0,82.0,10.04781,9.97679,10.08313,10.25958,10.4516,10.78331,11.10281,11.49949,11.8773,,,
1979-05-01T00:00:00.000,83.0,83.0,10.24262,10.21632,10.26939,10.39318,10.54632,10.83711,11.15036,11.56905,11.96225,,,
1979-05-02T00:00:00.000,84.0,84.0,10.22526,10.18215,10.22106,10.33061,10.47127,10.74479,11.0504,11.48681,11.90937,,,
1979-05-03T00:00:00.000,85.0,85.0,10.16095,10.10769,10.1439,10.24569,10.37902,10.64621,10.96055,11.43083,11.89302,,,
1979-05-04T00:00:00.000,86.0,86.0,10.17829,10.12057,10.12597,10.1933,10.29485,10.51657,10.81192,11.31488,11.80804,,,
1979-05-08T00:00:00.000,87.0,87.0,10.31901,10.28347,10.26137,10.30764,10.3991,10.62084,10.92672,11.4173,11.86899,,,
1979-05-09T00:00:00.000,88.0,88.0,10.54402,10.48244,10.4464,10.48506,10.5729,10.79392,11.09745,11.55634,11.95737,,,
1979-05-10T00:00:00.000,89.0,89.0,10.7931,10.76709,10.7435,10.76943,10.8341,11.00621,11.25929,11.67947,12.06669,,,
1979-05-11T00:00:00.000,90.0,90.0,10.78066,10.70347,10.68921,10.73314,10.81124,10.99324,11.23878,11.66105,12.08106,,,
1979-05-14T00:00:00.000,91.0,91.0,10.83607,10.75122,10.75366,10.81112,10.89921,11.09288,11.33992,11.73593,12.12045,,,
1979-05-15T00:00:00.000,92.0,92.0,10.9552,10.85914,10.86705,10.92438,11.00436,11.17118,11.38119,11.7528,12.14744,,,
1979-05-16T00:00:00.000,93.0,93.0,10.9322,10.87359,10.88845,10.9341,10.99488,11.12283,11.29806,11.67549,12.1238,,,
1979-05-17T00:00:00.000,94.0,94.0,11.00639,10.86409,10.85728,10.89834,10.95782,11.08229,11.25181,11.63826,12.10189,,,
1979-05-18T00:00:00.000,95.0,95.0,11.054,10.98891,10.99695,11.03623,11.08605,11.17837,11.29218,11.6234,12.09112,,,
1979-05-21T00:00:00.000,96.0,96.0,11.10928,11.06918,11.09186,11.14207,11.19965,11.2997,11.41369,11.74763,12.24365,,,
1979-05-22T00:00:00.000,97.0,97.0,11.09743,11.03314,11.05888,11.11803,11.18636,11.30839,11.44981,11.8057,12.29898,,,
1979-05-23T00:00:00.000,98.0,98.0,10.91903,10.87626,10.9146,10.97484,11.03867,11.14686,11.27545,11.64987,12.19573,,,
1979-05-24T00:00:00.000,99.0,99.0,10.9342,10.93255,10.96774,11.0219,11.08074,11.18084,11.30086,11.6806,,,,
1979-05-25T00:00:00.000,100.0,100.0,11.02831,10.9794,11.00048,11.05797,11.12589,11.24284,11.37064,11.73777,,,,
1979-05-29T00:00:00.000,101.0,101.0,10.9297,10.876,10.92592,11.01249,11.10404,11.25247,11.39935,11.75756,,,,
1979-05-30T00:00:00.000,102.0,102.0,10.86801,10.77385,10.8273,10.92835,11.03486,11.20662,11.3736,11.74333,,,,
1979-05-31T00:00:00.000,103.0,103.0,10.93141,10.81045,10.84518,10.94245,11.05142,11.23174,11.40811,11.77803,,,,
1979-06-01T00:00:00.000,104.0,104.0,10.78669,10.72214,10.81512,10.95043,11.08812,11.31403,11.5136,11.73381,,,,
1979-06-04T00:00:00.000,105.0,105.0,10.89901,10.87679,10.9486,11.05028,11.15605,11.33666,11.51354,11.74711,,,,
1979-06-05T00:00:00.000,106.0,106.0,10.94495,10.90215,10.96361,11.06068,11.16329,11.33865,11.50895,11.72981,,,,
1979-06-06T00:00:00.000,107.0,107.0,10.99838,10.92871,10.97659,11.07046,11.17583,11.36906,11.57619,11.76996,,,,
1979-06-07T00:00:00.000,108.0,108.0,10.8271,10.73948,10.83227,10.98621,11.15442,11.45026,11.69368,11.74569,,,,
1979-06-08T00:00:00.000,109.0,109.0,11.00345,10.96835,11.00719,11.09861,11.21203,11.4327,11.63767,11.71779,,,,
1979-06-11T00:00:00.000,110.0,110.0,11.06947,10.94361,11.01403,11.13755,11.2708,11.50198,11.68885,11.73246,,,,
1979-06-12T00:00:00.000,111.0,111.0,11.13846,11.01471,11.0708,11.17496,11.28834,11.48654,11.6484,11.69486,,,,
1979-06-13T00:00:00.000,112.0,112.0,12.00376,11.78846,11.78043,11.82025,11.87211,11.96888,12.04084,12.0052,,,,
1979-06-14T00:00:00.000,113.0,113.0,12.28404,12.03053,12.05157,12.1437,12.24838,12.40536,12.41836,12.1271,,,,
1979-06-15T00:00:00.000,114.0,114.0,12.3177,12.00216,12.01373,12.11563,12.23482,12.41916,12.46384,12.20408,,,,
1979-06-18T00:00:00.000,115.0,115.0,12.11882,11.79285,11.84612,11.99295,12.15218,12.39926,12.50527,12.30994,,,,
1979-06-19T00:00:00.000,116.0,116.0,11.95305,11.63151,11.69183,11.85433,12.03143,12.31115,12.44742,12.26688,,,,
1979-06-20T00:00:00.000,117.0,117.0,11.86517,11.45808,11.53925,11.73595,11.94593,12.2767,12.4533,12.28532,,,,
1979-06-21T00:00:00.000,118.0,118.0,11.91083,11.60175,11.66279,11.83551,12.02525,12.32458,12.47355,12.30137,,,,
1979-06-22T00:00:00.000,119.0,119.0,12.0147,11.70888,11.78006,11.94224,12.11459,12.38019,12.4979,12.30576,,,,
1979-06-25T00:00:00.000,120.0,120.0,12.09146,11.79221,11.8598,12.01684,12.18353,12.43943,12.54964,12.35156,,,,
1979-06-26T00:00:00.000,121.0,121.0,11.96817,11.62976,11.72459,11.91405,12.10657,12.39304,12.5154,12.31259,,,,
1979-06-27T00:00:00.000,122.0,122.0,11.93829,11.57137,11.69521,11.90769,12.11335,12.40753,12.52345,12.3094,,,,
1979-06-28T00:00:00.000,123.0,123.0,11.92121,11.5319,11.65486,11.8655,12.06712,12.34894,12.44701,12.23672,,,,
1979-06-29T00:00:00.000,124.0,124.0,12.08492,11.82106,11.86157,11.95776,12.06692,12.23543,12.26986,12.07711,,,,
1979-07-02T00:00:00.000,125.0,125.0,11.76406,11.18326,11.29697,11.52506,11.73881,12.01366,12.06589,11.8569,,,,
1979-07-03T00:00:00.000,126.0,126.0,11.70704,11.14489,11.22523,11.42667,11.62222,11.87317,11.8952,11.62009,,,,
1979-07-04T00:00:00.000,127.0,127.0,11.9117,11.40711,11.43918,11.58545,11.73234,11.91061,11.87116,11.548,,,,
1979-07-05T00:00:00.000,128.0,128.0,11.92163,11.42571,11.45781,11.59407,11.72779,11.88241,11.82525,11.50635,,,,
1979-07-06T00:00:00.000,129.0,129.0,11.8547,11.37797,11.41408,11.55696,11.70068,11.87574,11.83486,11.51589,,,,
1979-07-09T00:00:00.000,130.0,130.0,11.95701,11.5123,11.54993,11.69126,11.83687,12.02407,12.00087,11.66308,,,,
1979-07-10T00:00:00.000,131.0,131.0,11.8734,11.44356,11.47762,11.617,11.7626,11.95554,11.95554,11.6543,,,,
1979-07-11T00:00:00.000,132.0,132.0,11.96439,11.55802,11.58682,11.71542,11.84942,12.02224,12.00228,11.68223,,,,
1979-07-12T00:00:00.000,133.0,133.0,12.06059,11.68479,11.69405,11.79746,11.90964,12.05379,12.01893,11.69723,,,,
1979-07-13T00:00:00.000,134.0,134.0,12.25166,11.86715,11.8489,11.93351,12.03899,12.20075,12.22962,11.91756,,,,
1979-07-16T00:00:00.000,135.0,135.0,12.14751,11.76385,11.76541,11.85994,11.9686,12.13009,12.16166,11.88246,,,,
1979-07-17T00:00:00.000,136.0,136.0,12.06204,11.65823,11.66799,11.76892,11.8784,12.03129,12.04507,11.76356,,,,
1979-07-18T00:00:00.000,137.0,137.0,12.00525,11.5458,11.54969,11.64961,11.75608,11.90058,11.90428,11.57788,,,,
1979-07-19T00:00:00.000,138.0,138.0,12.22088,11.80751,11.77713,11.82971,11.89274,11.97588,11.94036,11.60543,,,,
1979-07-20T00:00:00.000,139.0,139.0,12.2819,11.84043,11.78849,11.81978,11.86295,11.914,11.85205,11.52346,,,,
1979-07-23T00:00:00.000,140.0,140.0,12.17297,11.69564,11.66297,11.71947,11.78354,11.86102,11.81299,11.49406,,,,
1979-07-24T00:00:00.000,141.0,141.0,12.13978,11.62284,11.57544,11.61945,11.67406,11.74566,11.71212,11.42875,,,,
1979-07-25T00:00:00.000,142.0,142.0,12.23519,11.73314,11.66893,11.70395,11.75673,11.84071,11.84702,11.5845,,,,
1979-07-26T00:00:00.000,143.0,143.0,12.30651,11.90131,11.82143,11.82891,11.86304,11.93337,11.94251,11.67198,,,,
1979-07-27T00:00:00.000,144.0,144.0,12.29263,11.91713,11.83937,11.84567,11.88288,11.97251,12.02116,11.76989,,,,
1979-07-30T00:00:00.000,145.0,145.0,12.36636,11.98571,11.90288,11.90875,11.94976,12.05528,12.1286,11.87839,,,,
1979-07-31T00:00:00.000,146.0,146.0,12.46909,12.06264,11.9637,11.95929,11.99423,12.0969,12.17673,11.92836,,,,
1979-08-01T00:00:00.000,147.0,147.0,12.40718,11.97971,11.88575,11.87755,11.90231,11.98069,12.03894,11.8143,,,,
1979-08-02T00:00:00.000,148.0,148.0,12.30157,11.84102,11.78919,11.82333,11.88083,11.99658,12.0666,11.82681,,,,
1979-08-03T00:00:00.000,149.0,149.0,12.23984,11.74427,11.69872,11.74183,11.80943,11.94536,12.03796,11.81196,,,,
1979-08-06T00:00:00.000,150.0,150.0,12.25576,11.76537,11.71578,11.75704,11.82469,11.96273,12.05733,11.82818,,,,
1979-08-07T00:00:00.000,151.0,151.0,12.12395,11.64908,11.61726,11.66648,11.73806,11.8838,11.99712,11.80305,,,,
1979-08-08T00:00:00.000,152.0,152.0,12.10645,11.70471,11.63446,11.61182,11.62358,11.71571,11.85686,11.72251,,,,
1979-08-09T00:00:00.000,153.0,153.0,11.97712,11.51337,11.41565,11.42218,11.4734,11.62909,11.81955,11.6994,,,,
1979-08-10T00:00:00.000,154.0,154.0,11.99078,11.52774,11.42985,11.43944,11.49704,11.66605,11.86446,11.73462,,,,
1979-08-13T00:00:00.000,155.0,155.0,12.05736,11.61357,11.50767,11.51345,11.56981,11.73716,11.93359,11.7954,,,,
1979-08-14T00:00:00.000,156.0,156.0,12.04976,11.53644,11.41589,11.42042,11.47763,11.64775,11.85381,11.75422,,,,
1979-08-15T00:00:00.000,157.0,157.0,11.88531,11.36296,11.23935,11.25823,11.33567,11.54655,11.79989,11.73311,,,,
1979-08-16T00:00:00.000,158.0,158.0,11.92819,11.50135,11.35536,11.33648,11.38037,11.54593,11.77369,11.71316,,,,
1979-08-17T00:00:00.000,159.0,159.0,12.03675,11.65214,11.51951,11.50818,11.54621,11.662,11.80697,11.77511,,,,
1979-08-20T00:00:00.000,160.0,160.0,12.03815,11.70234,11.58419,11.56375,11.58448,11.66853,11.79138,11.75702,,,,
1979-08-21T00:00:00.000,161.0,161.0,12.00454,11.54566,11.42993,11.43671,11.48831,11.62158,11.77937,11.74865,,,,
1979-08-22T00:00:00.000,162.0,162.0,12.03592,11.58325,11.47025,11.47849,11.52881,11.65244,11.79067,11.75494,,,,
1979-08-23T00:00:00.000,163.0,163.0,12.05539,11.62234,11.49767,11.49065,11.52736,11.62892,11.75589,11.84888,,,,
1979-08-24T00:00:00.000,164.0,164.0,12.09739,11.66505,11.564,11.568,11.60797,11.70444,11.81272,11.87151,,,,
1979-08-28T00:00:00.000,165.0,165.0,12.09919,11.65295,11.53883,11.53004,11.56018,11.6502,11.77145,11.84511,,,,
1979-08-29T00:00:00.000,166.0,166.0,12.13659,11.64381,11.52305,11.52139,11.55998,11.6597,11.77909,11.84112,,,,
1979-08-30T00:00:00.000,167.0,167.0,12.19462,11.78261,11.65428,11.62655,11.63912,11.70142,11.79851,11.86267,,,,
1979-08-31T00:00:00.000,168.0,168.0,12.24847,11.82923,11.68873,11.65268,11.65984,11.71553,11.80673,11.86863,,,,
1979-09-03T00:00:00.000,169.0,169.0,12.27918,11.8362,11.70661,11.67944,11.69377,11.76215,11.86609,11.92438,,,,
1979-09-04T00:00:00.000,170.0,170.0,12.17199,11.67501,11.5698,11.57123,11.61097,11.72075,11.86539,11.94322,,,,
1979-09-05T00:00:00.000,171.0,171.0,12.12276,11.59995,11.48372,11.48527,11.53127,11.65933,11.82845,11.93049,,,,
1979-09-06T00:00:00.000,172.0,172.0,12.12108,11.60064,11.48862,11.48734,11.52646,11.6412,11.80355,11.9168,,,,
1979-09-07T00:00:00.000,173.0,173.0,12.18165,11.70945,11.57178,11.5338,11.5423,11.62147,11.77634,11.91865,,,,
1979-09-10T00:00:00.000,174.0,174.0,12.19612,11.69105,11.54612,11.51836,11.54081,11.64504,11.82184,11.969,,,,
1979-09-11T00:00:00.000,175.0,175.0,12.26664,11.76843,11.61234,11.57081,11.58088,11.66796,11.83396,11.98184,,,,
1979-09-12T00:00:00.000,176.0,176.0,12.44041,11.94688,11.76418,11.69683,11.68633,11.74654,11.89328,12.02109,,,,
1979-09-13T00:00:00.000,177.0,177.0,12.42593,11.91103,11.74222,11.68805,11.68342,11.74425,11.89164,12.0264,,,,
1979-09-14T00:00:00.000,178.0,178.0,12.51687,12.0358,11.84996,11.77579,11.75325,11.78708,11.91449,12.04945,,,,
1979-09-17T00:00:00.000,179.0,179.0,12.58313,12.15233,11.97974,11.90937,11.89062,11.94132,12.09152,12.13788,,,,
1979-09-18T00:00:00.000,180.0,180.0,12.54531,12.05123,11.88445,11.82731,11.8186,11.87792,12.02933,12.09116,,,,
1979-09-19T00:00:00.000,181.0,181.0,12.5486,12.05906,11.89475,11.83033,11.80816,11.83689,11.95842,12.021,,,,
1979-09-20T00:00:00.000,182.0,182.0,12.59536,12.06183,11.88881,11.83728,11.83377,11.89354,12.03053,12.07191,,,,
1979-09-21T00:00:00.000,183.0,183.0,12.45367,11.87253,11.74427,11.72553,11.7415,11.821,11.97297,12.03736,,,,
1979-09-24T00:00:00.000,184.0,184.0,12.46048,11.94335,11.83024,11.80911,11.81645,11.8751,12.00341,12.05538,,,,
1979-09-25T00:00:00.000,185.0,185.0,12.41985,11.89075,11.78529,11.77008,11.7824,11.85185,11.99502,12.05577,,,,
1979-09-26T00:00:00.000,186.0,186.0,12.48197,11.88659,11.75991,11.72936,11.72555,11.76795,11.90788,12.04827,,,,
1979-09-27T00:00:00.000,187.0,187.0,12.39833,11.8304,11.71517,11.69452,11.70002,11.75452,11.89474,12.02545,,,,
1979-09-28T00:00:00.000,188.0,188.0,12.43611,11.85639,11.74065,11.7125,11.70716,11.74074,11.86434,11.99585,,,,
1979-10-01T00:00:00.000,189.0,189.0,12.47004,11.86187,11.74264,11.7182,11.71761,11.7568,11.8771,11.99284,,,,
1979-10-02T00:00:00.000,190.0,190.0,12.56209,11.96886,11.82587,11.78408,11.77401,11.80996,11.94101,12.06385,,,,
1979-10-03T00:00:00.000,191.0,191.0,12.43499,11.81837,11.71257,11.70304,11.71515,11.77367,11.91391,12.04414,,,,
1979-10-04T00:00:00.000,192.0,192.0,12.43871,11.80961,11.70498,11.70088,11.71821,11.78374,11.92545,12.04332,,,,
1979-10-05T00:00:00.000,193.0,193.0,12.2818,11.79709,11.69715,11.68753,11.70174,11.77052,11.92732,12.05781,,,,
1979-10-08T00:00:00.000,194.0,194.0,12.49323,12.00414,11.88077,11.83909,11.82183,11.84794,12.01183,12.25834,,,,
1979-10-09T00:00:00.000,195.0,195.0,12.67559,12.14832,11.99286,11.93614,11.91241,11.93573,12.09952,12.32396,,,,
1979-10-10T00:00:00.000,196.0,196.0,12.96511,12.48436,12.27756,12.16685,12.10212,12.08466,12.25256,12.49573,,,,
1979-10-11T00:00:00.000,197.0,197.0,12.75252,12.29892,12.12774,12.04968,12.01177,12.03151,12.22712,12.4952,,,,
1979-10-12T00:00:00.000,198.0,198.0,12.65448,12.21971,12.06522,11.99236,11.95143,11.95215,12.1294,12.57703,,,,
1979-10-15T00:00:00.000,199.0,199.0,12.89737,12.45687,12.33519,12.30983,12.30324,12.28171,12.27393,12.48291,,,,
1979-10-16T00:00:00.000,200.0,200.0,12.71825,12.31112,12.22742,12.2377,12.26278,12.29537,12.34477,12.52637,,,,
1979-10-17T00:00:00.000,201.0,201.0,12.53447,12.13583,12.08398,12.12126,12.16697,12.22344,12.28329,12.4728,,,,
